date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
10:33:54	3131/3131	---M-Z	200	added ('OK')	image/svg+xml	etag:%22c3b-6125e804d23a8-gzip%22	https://www.dominos.co.in/theme2/front/images/corp_query/calendar.svg	C:/Users/dayan/Downloads/jeeva%20and%20mansoor/mansoor/www.dominos.co.in/theme2/front/images/corp_query/calendar.svg	(from https://www.dominos.co.in/virtual-pizza-party)
10:33:54	11301/11301	---M--	200	added ('OK')	image/png	etag:%222c25-6125e804d4ab8%22	https://www.dominos.co.in/theme2/front/images/corp_query/ok_big@3x.png	C:/Users/dayan/Downloads/jeeva%20and%20mansoor/mansoor/www.dominos.co.in/theme2/front/images/corp_query/ok_big@3x.png	(from https://www.dominos.co.in/virtual-pizza-party)
10:33:55	105228/105228	---M-Z	200	added ('OK')	text/html	date:Tue,%2027%20Feb%202024%2015:15:48%20GMT	https://www.dominos.co.in/menu/desserts	C:/Users/dayan/Downloads/jeeva%20and%20mansoor/mansoor/www.dominos.co.in/menu/desserts.html	(from https://www.dominos.co.in/virtual-pizza-party)
10:33:55	233/233	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2007%20Aug%202024%2005:03:58%20GMT	https://www.dominos.co.in/home	C:/Users/dayan/Downloads/jeeva%20and%20mansoor/mansoor/www.dominos.co.in/home	(from https://www.dominos.co.in/contact)
10:33:55	233/233	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2007%20Aug%202024%2005:03:58%20GMT	https://www.dominos.co.in/home	C:/Users/dayan/Downloads/jeeva%20and%20mansoor/mansoor/www.dominos.co.in/home	(from https://www.dominos.co.in/contact)
10:33:56	233/233	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2007%20Aug%202024%2005:03:58%20GMT	https://www.dominos.co.in/home	C:/Users/dayan/Downloads/jeeva%20and%20mansoor/mansoor/www.dominos.co.in/home	(from https://www.dominos.co.in/contact)
10:33:56	3749/3749	---M--	200	added ('OK')	image/png	etag:%22ea5-6125e805057f8%22	https://www.dominos.co.in/theme2/front/images/mobile-images/android-app-icon.png	C:/Users/dayan/Downloads/jeeva%20and%20mansoor/mansoor/www.dominos.co.in/theme2/front/images/mobile-images/android-app-icon.png	(from https://www.dominos.co.in/contact)
10:33:56	3271/3271	---M--	200	added ('OK')	image/png	etag:%22cc7-6125e80507f08%22	https://www.dominos.co.in/theme2/front/images/mobile-images/ios-app-icon.png	C:/Users/dayan/Downloads/jeeva%20and%20mansoor/mansoor/www.dominos.co.in/theme2/front/images/mobile-images/ios-app-icon.png	(from https://www.dominos.co.in/contact)
10:33:57	117150/117150	---MCZ	200	added ('OK')	text/css	etag:W/%2258a49b3689d699cb72ffda7252d99fcb%22	https://maxcdn.bootstrapcdn.com/bootstrap/3.3.2/css/bootstrap.min.css	C:/Users/dayan/Downloads/jeeva%20and%20mansoor/mansoor/maxcdn.bootstrapcdn.com/bootstrap/3.3.2/css/bootstrap.min.css	(from https://www.dominos.co.in/contact)
10:33:57	76398/76398	---M-Z	200	added ('OK')	text/css	etag:%2212a6e-6125e804c6057-gzip%22	https://www.dominos.co.in/theme2/front/assets/css/extras.min.css	C:/Users/dayan/Downloads/jeeva%20and%20mansoor/mansoor/www.dominos.co.in/theme2/front/assets/css/extras.min.css	(from https://www.dominos.co.in/contact)
10:33:57	216777/216777	---M-Z	200	added ('OK')	text/css	etag:%2234ec9-6125e804c6057-gzip%22	https://www.dominos.co.in/theme2/front/assets/css/theme.min.css	C:/Users/dayan/Downloads/jeeva%20and%20mansoor/mansoor/www.dominos.co.in/theme2/front/assets/css/theme.min.css	(from https://www.dominos.co.in/contact)
10:33:57	58001/58001	---M-Z	200	added ('OK')	text/css	etag:%22e291-6125e804c6057-gzip%22	https://www.dominos.co.in/theme2/front/assets/css/corporate.min.css	C:/Users/dayan/Downloads/jeeva%20and%20mansoor/mansoor/www.dominos.co.in/theme2/front/assets/css/corporate.min.css	(from https://www.dominos.co.in/contact)
10:33:58	27231/27231	---MCZ	200	added ('OK')	text/css	etag:W/%222d53b06f292dcb355b5e1a39ec065054%22	http://netdna.bootstrapcdn.com/font-awesome/3.2.1/css/font-awesome.css	C:/Users/dayan/Downloads/jeeva%20and%20mansoor/mansoor/netdna.bootstrapcdn.com/font-awesome/3.2.1/css/font-awesome.css	(from https://www.dominos.co.in/contact)
10:33:59	92928/92928	---MC-	404	error ('Not%20Found')	text/html	date:Tue,%2027%20Feb%202024%2015:15:48%20GMT	https://www.dominos.co.in/theme2/front/assets/images/favicons/favicon.ico	C:/Users/dayan/Downloads/jeeva%20and%20mansoor/mansoor/www.dominos.co.in/theme2/front/assets/images/favicons/favicon.ico	(from https://www.dominos.co.in/contact)
10:33:59	438/438	---M--	200	added ('OK')	image/png	etag:%221b6-6125e804cae77%22	https://www.dominos.co.in/theme2/front/assets/images/corporate/ic_mail_white_18dp.png	C:/Users/dayan/Downloads/jeeva%20and%20mansoor/mansoor/www.dominos.co.in/theme2/front/assets/images/corporate/ic_mail_white_18dp.png	(from https://www.dominos.co.in/contact)
10:33:59	728/728	---M--	200	added ('OK')	image/png	etag:%222d8-6125e804cae77%22	https://www.dominos.co.in/theme2/front/assets/images/corporate/ic_search_white_18dp.png	C:/Users/dayan/Downloads/jeeva%20and%20mansoor/mansoor/www.dominos.co.in/theme2/front/assets/images/corporate/ic_search_white_18dp.png	(from https://www.dominos.co.in/contact)
10:34:00	34378/34378	---M--	200	added ('OK')	text/html	etag:%22864a-6125e804c6057%22	https://www.dominos.co.in/theme2/front/assets/banner2.webp	C:/Users/dayan/Downloads/jeeva%20and%20mansoor/mansoor/www.dominos.co.in/theme2/front/assets/banner2.html	(from https://www.dominos.co.in/contact)
10:34:00	4012/4012	---M--	200	added ('OK')	text/html	etag:%22fac-6125e804cae77%22	https://www.dominos.co.in/theme2/front/assets/images/corporate/fb.webp	C:/Users/dayan/Downloads/jeeva%20and%20mansoor/mansoor/www.dominos.co.in/theme2/front/assets/images/corporate/fb.html	(from https://www.dominos.co.in/contact)
10:34:00	9602/9602	---M--	200	added ('OK')	text/html	etag:%222582-6125e804cae77%22	https://www.dominos.co.in/theme2/front/assets/images/corporate/gplus.webp	C:/Users/dayan/Downloads/jeeva%20and%20mansoor/mansoor/www.dominos.co.in/theme2/front/assets/images/corporate/gplus.html	(from https://www.dominos.co.in/contact)
10:34:00	11366/11366	---M--	200	added ('OK')	text/html	etag:%222c66-6125e804cae77%22	https://www.dominos.co.in/theme2/front/assets/images/corporate/instagram.webp	C:/Users/dayan/Downloads/jeeva%20and%20mansoor/mansoor/www.dominos.co.in/theme2/front/assets/images/corporate/instagram.html	(from https://www.dominos.co.in/contact)
10:34:00	9158/9158	---M--	200	added ('OK')	text/html	etag:%2223c6-6125e804c8767%22	https://www.dominos.co.in/theme2/front/assets/images/corporate/Twitter.webp	C:/Users/dayan/Downloads/jeeva%20and%20mansoor/mansoor/www.dominos.co.in/theme2/front/assets/images/corporate/Twitter.html	(from https://www.dominos.co.in/contact)
10:34:01	416762/416762	---MCZ	200	added ('OK')	application/javascript	etag:%2265bfa-6125e804cfc98-gzip%22	https://www.dominos.co.in/theme2/front/assets/js/theme.min.js	C:/Users/dayan/Downloads/jeeva%20and%20mansoor/mansoor/www.dominos.co.in/theme2/front/assets/js/theme.min.js	(from https://www.dominos.co.in/contact)
10:34:03	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2007%20Aug%202024%2005:04:05%20GMT	http://www.dominos.co.in/robots.txt		(from https://www.dominos.co.in/)
10:34:03	203608/203608	---MCZ	200	added ('OK')	application/javascript	etag:%2231b58-6125e804cd587-gzip%22	https://www.dominos.co.in/theme2/front/assets/js/revolution.min.js	C:/Users/dayan/Downloads/jeeva%20and%20mansoor/mansoor/www.dominos.co.in/theme2/front/assets/js/revolution.min.js	(from https://www.dominos.co.in/contact)
10:34:04	92910/92910	---MC-	404	error ('Not%20Found')	text/html	date:Tue,%2027%20Feb%202024%2015:15:48%20GMT	https://www.dominos.co.in/theme2/front/css/bayParty.css	C:/Users/dayan/Downloads/jeeva%20and%20mansoor/mansoor/www.dominos.co.in/theme2/front/css/bayParty.da.delayed	(from https://www.dominos.co.in/bday-party)
10:34:04	233/233	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2007%20Aug%202024%2005:04:06%20GMT	https://www.dominos.co.in/home	C:/Users/dayan/Downloads/jeeva%20and%20mansoor/mansoor/www.dominos.co.in/home	(from https://www.dominos.co.in/bday-party)
10:34:04	233/233	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2007%20Aug%202024%2005:04:07%20GMT	https://www.dominos.co.in/home	C:/Users/dayan/Downloads/jeeva%20and%20mansoor/mansoor/www.dominos.co.in/home	(from https://www.dominos.co.in/bday-party)
10:34:04	233/233	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2007%20Aug%202024%2005:04:07%20GMT	https://www.dominos.co.in/home	C:/Users/dayan/Downloads/jeeva%20and%20mansoor/mansoor/www.dominos.co.in/home	(from https://www.dominos.co.in/bday-party)
10:34:04	33378/33378	---M-Z	200	added ('OK')	text/css	etag:%228262-6125e804c6057-gzip%22	https://www.dominos.co.in/theme2/css/jquery-ui-1.8.23.custom.css	C:/Users/dayan/Downloads/jeeva%20and%20mansoor/mansoor/www.dominos.co.in/theme2/css/jquery-ui-1.8.23.custom.css	(from https://www.dominos.co.in/bday-party)
10:34:05	92916/92916	---MC-	404	error ('Not%20Found')	text/html	date:Tue,%2027%20Feb%202024%2015:15:48%20GMT	https://www.dominos.co.in/theme2/front/css/bayParty.css?ver=1	C:/Users/dayan/Downloads/jeeva%20and%20mansoor/mansoor/www.dominos.co.in/theme2/front/css/bayParty68b3.css	(from https://www.dominos.co.in/bday-party)
10:34:05	92556/92556	---M-Z	200	added ('OK')	application/javascript	etag:%221698c-6125e80527ad9-gzip%22	https://www.dominos.co.in/theme2/js/jquery-1.8.0.min.js	C:/Users/dayan/Downloads/jeeva%20and%20mansoor/mansoor/www.dominos.co.in/theme2/js/jquery-1.8.0.min.js	(from https://www.dominos.co.in/bday-party)
10:34:05	211445/211445	---M-Z	200	added ('OK')	application/javascript	etag:%22339f5-6125e80527ad9-gzip%22	https://www.dominos.co.in/theme2/js/jquery-ui-1.8.23.custom.min.js	C:/Users/dayan/Downloads/jeeva%20and%20mansoor/mansoor/www.dominos.co.in/theme2/js/jquery-ui-1.8.23.custom.min.js	(from https://www.dominos.co.in/bday-party)
10:34:06	92907/92907	---MC-	404	error ('Not%20Found')	text/html	date:Tue,%2027%20Feb%202024%2015:15:48%20GMT	https://www.dominos.co.in/theme2/front/js/form-fb.js	C:/Users/dayan/Downloads/jeeva%20and%20mansoor/mansoor/www.dominos.co.in/theme2/front/js/form-fb.js	(from https://www.dominos.co.in/bday-party)
10:34:06	3529/3529	---M-Z	200	added ('OK')	application/javascript	etag:%22dc9-6125e80516969-gzip%22	https://www.dominos.co.in/theme2/front/js/bay_party.js?ver=7	C:/Users/dayan/Downloads/jeeva%20and%20mansoor/mansoor/www.dominos.co.in/theme2/front/js/bay_party0e7e.js	(from https://www.dominos.co.in/bday-party)
10:34:06	92922/92922	---MC-	404	error ('Not%20Found')	text/html	date:Tue,%2027%20Feb%202024%2015:15:48%20GMT	https://www.dominos.co.in/theme2/front/js/jquery.placeholder.min.js	C:/Users/dayan/Downloads/jeeva%20and%20mansoor/mansoor/www.dominos.co.in/theme2/front/js/jquery.placeholder.min.js	(from https://www.dominos.co.in/bday-party)
10:34:07	92918/92918	---MC-	404	error ('Not%20Found')	text/html	date:Tue,%2027%20Feb%202024%2015:15:48%20GMT	https://www.dominos.co.in/theme2/front/js/jquery.placeholder.js	C:/Users/dayan/Downloads/jeeva%20and%20mansoor/mansoor/www.dominos.co.in/theme2/front/js/jquery.placeholder.js	(from https://www.dominos.co.in/bday-party)
10:34:07	92917/92917	---MC-	404	error ('Not%20Found')	text/html	date:Tue,%2027%20Feb%202024%2015:15:48%20GMT	https://www.dominos.co.in/theme2/front/images/dominos-logo.jpg	C:/Users/dayan/Downloads/jeeva%20and%20mansoor/mansoor/www.dominos.co.in/theme2/front/images/dominos-logo.jpg	(from https://www.dominos.co.in/bday-party)
10:34:07	34882/34882	---M--	200	added ('OK')	image/png	etag:%228842-6125e804ef868%22	https://www.dominos.co.in/theme2/front/images/home/order-online.png	C:/Users/dayan/Downloads/jeeva%20and%20mansoor/mansoor/www.dominos.co.in/theme2/front/images/home/order-online.png	(from https://www.dominos.co.in/bday-party)
10:34:08	211043/211043	---M--	200	added ('OK')	image/jpeg	etag:%2233863-6125e804d23a8%22	https://www.dominos.co.in/theme2/front/images/bday-party.jpg	C:/Users/dayan/Downloads/jeeva%20and%20mansoor/mansoor/www.dominos.co.in/theme2/front/images/bday-party.jpg	(from https://www.dominos.co.in/bday-party)
10:34:08	870/870	---MC-	200	added ('OK')	text/javascript	date:Wed,%2007%20Aug%202024%2005:04:11%20GMT	https://www.google.com/recaptcha/api.js	C:/Users/dayan/Downloads/jeeva%20and%20mansoor/mansoor/www.google.com/recaptcha/api.js	(from https://www.dominos.co.in/bday-party)
10:34:09	233/233	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2007%20Aug%202024%2005:04:11%20GMT	https://www.dominos.co.in/home	C:/Users/dayan/Downloads/jeeva%20and%20mansoor/mansoor/www.dominos.co.in/home	(from https://www.dominos.co.in/wedding)
10:34:09	233/233	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2007%20Aug%202024%2005:04:11%20GMT	https://www.dominos.co.in/home	C:/Users/dayan/Downloads/jeeva%20and%20mansoor/mansoor/www.dominos.co.in/home	(from https://www.dominos.co.in/wedding)
10:34:09	233/233	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2007%20Aug%202024%2005:04:12%20GMT	https://www.dominos.co.in/home	C:/Users/dayan/Downloads/jeeva%20and%20mansoor/mansoor/www.dominos.co.in/home	(from https://www.dominos.co.in/wedding)
10:34:09	95409/95409	---M-Z	200	added ('OK')	text/html	date:Tue,%2027%20Feb%202024%2015:15:48%20GMT	https://www.dominos.co.in/catering	C:/Users/dayan/Downloads/jeeva%20and%20mansoor/mansoor/www.dominos.co.in/catering.html	(from https://www.dominos.co.in/wedding)
10:34:10	142718/142718	---M--	200	added ('OK')	image/jpeg	etag:%2222d7e-6125e80516969%22	https://www.dominos.co.in/theme2/front/images/wedding.jpg	C:/Users/dayan/Downloads/jeeva%20and%20mansoor/mansoor/www.dominos.co.in/theme2/front/images/wedding.jpg	(from https://www.dominos.co.in/wedding)
10:34:11	13894/13894	---M-Z	200	added ('OK')	application/javascript	etag:%223646-616327ac7d4df-gzip%22	https://www.dominos.co.in/theme2/front/js/feedback.js?ver=12	C:/Users/dayan/Downloads/jeeva%20and%20mansoor/mansoor/www.dominos.co.in/theme2/front/js/feedbackc66d.js	(from https://www.dominos.co.in/feedback)
10:34:11	233/233	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2007%20Aug%202024%2005:04:14%20GMT	https://www.dominos.co.in/home	C:/Users/dayan/Downloads/jeeva%20and%20mansoor/mansoor/www.dominos.co.in/home	(from https://www.dominos.co.in/feedback)
10:34:11	233/233	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2007%20Aug%202024%2005:04:14%20GMT	https://www.dominos.co.in/home	C:/Users/dayan/Downloads/jeeva%20and%20mansoor/mansoor/www.dominos.co.in/home	(from https://www.dominos.co.in/feedback)
10:34:11	233/233	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2007%20Aug%202024%2005:04:14%20GMT	https://www.dominos.co.in/home	C:/Users/dayan/Downloads/jeeva%20and%20mansoor/mansoor/www.dominos.co.in/home	(from https://www.dominos.co.in/feedback)
10:34:12	2156/2156	---M-Z	200	added ('OK')	application/javascript	etag:%2286c-6125e80516969-gzip%22	https://www.dominos.co.in/theme2/front/js/advertisment.min.js?ver=2	C:/Users/dayan/Downloads/jeeva%20and%20mansoor/mansoor/www.dominos.co.in/theme2/front/js/advertisment.min77ae.js	(from https://www.dominos.co.in/advertisement)
10:34:12	233/233	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2007%20Aug%202024%2005:04:15%20GMT	https://www.dominos.co.in/home	C:/Users/dayan/Downloads/jeeva%20and%20mansoor/mansoor/www.dominos.co.in/home	(from https://www.dominos.co.in/advertisement)
10:34:13	233/233	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2007%20Aug%202024%2005:04:15%20GMT	https://www.dominos.co.in/home	C:/Users/dayan/Downloads/jeeva%20and%20mansoor/mansoor/www.dominos.co.in/home	(from https://www.dominos.co.in/advertisement)
10:34:13	233/233	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2007%20Aug%202024%2005:04:16%20GMT	https://www.dominos.co.in/home	C:/Users/dayan/Downloads/jeeva%20and%20mansoor/mansoor/www.dominos.co.in/home	(from https://www.dominos.co.in/advertisement)
10:34:14	13511/13511	---M--	200	added ('OK')	image/jpeg	etag:%221473219601%22	https://img.youtube.com/vi/m3wKyL4KrvQ/hqdefault.jpg	C:/Users/dayan/Downloads/jeeva%20and%20mansoor/mansoor/img.youtube.com/vi/m3wKyL4KrvQ/hqdefault.jpg	(from https://www.dominos.co.in/advertisement)
10:34:14	2561/2561	---M--	200	added ('OK')	image/jpeg	etag:%221707126608%22	https://img.youtube.com/vi/m3wKyL4KrvQ/1.jpg	C:/Users/dayan/Downloads/jeeva%20and%20mansoor/mansoor/img.youtube.com/vi/m3wKyL4KrvQ/1.jpg	(from https://www.dominos.co.in/advertisement)
10:34:15	1997/1997	---M--	200	added ('OK')	image/jpeg	etag:%221587630074%22	https://img.youtube.com/vi/ySW8xc-xhu4/1.jpg	C:/Users/dayan/Downloads/jeeva%20and%20mansoor/mansoor/img.youtube.com/vi/ySW8xc-xhu4/1.jpg	(from https://www.dominos.co.in/advertisement)
10:34:16	2642/2642	---M--	200	added ('OK')	image/jpeg	etag:%221587444700%22	https://img.youtube.com/vi/l-Ex_iGpDos/1.jpg	C:/Users/dayan/Downloads/jeeva%20and%20mansoor/mansoor/img.youtube.com/vi/l-Ex_iGpDos/1.jpg	(from https://www.dominos.co.in/advertisement)
10:34:16	1097/1097	---M--	404	error ('Not%20Found')	image/jpeg	date:Wed,%2007%20Aug%202024%2005:04:19%20GMT	https://img.youtube.com/vi/m8rco6LS34s/1.jpg	C:/Users/dayan/Downloads/jeeva%20and%20mansoor/mansoor/img.youtube.com/vi/m8rco6LS34s/1.fb.delayed	(from https://www.dominos.co.in/advertisement)
10:34:17	2519/2519	---M--	200	added ('OK')	image/jpeg	etag:%221587580411%22	https://img.youtube.com/vi/QkKcprpe7GA/1.jpg	C:/Users/dayan/Downloads/jeeva%20and%20mansoor/mansoor/img.youtube.com/vi/QkKcprpe7GA/1.jpg	(from https://www.dominos.co.in/advertisement)
10:34:18	4809/4809	---M--	200	added ('OK')	image/jpeg	etag:%220%22	https://img.youtube.com/vi/Oo-U4KlINdE/1.jpg	C:/Users/dayan/Downloads/jeeva%20and%20mansoor/mansoor/img.youtube.com/vi/Oo-U4KlINdE/1.jpg	(from https://www.dominos.co.in/advertisement)
10:34:18	3502/3502	---M--	200	added ('OK')	image/jpeg	etag:%221594577376%22	https://img.youtube.com/vi/gwYtykmOMgc/1.jpg	C:/Users/dayan/Downloads/jeeva%20and%20mansoor/mansoor/img.youtube.com/vi/gwYtykmOMgc/1.jpg	(from https://www.dominos.co.in/advertisement)
10:34:19	3705/3705	---M--	200	added ('OK')	image/jpeg	etag:%221587464417%22	https://img.youtube.com/vi/kwfYGVCmyfo/1.jpg	C:/Users/dayan/Downloads/jeeva%20and%20mansoor/mansoor/img.youtube.com/vi/kwfYGVCmyfo/1.jpg	(from https://www.dominos.co.in/advertisement)
10:34:19	4310/4310	---M--	200	added ('OK')	image/jpeg	etag:%221587666212%22	https://img.youtube.com/vi/1BH-_hd8TUo/1.jpg	C:/Users/dayan/Downloads/jeeva%20and%20mansoor/mansoor/img.youtube.com/vi/1BH-_hd8TUo/1.jpg	(from https://www.dominos.co.in/advertisement)
10:34:20	3565/3565	---M--	200	added ('OK')	image/jpeg	etag:%221587556060%22	https://img.youtube.com/vi/L6FdMipIFZ8/1.jpg	C:/Users/dayan/Downloads/jeeva%20and%20mansoor/mansoor/img.youtube.com/vi/L6FdMipIFZ8/1.jpg	(from https://www.dominos.co.in/advertisement)
10:34:21	2351/2351	---M--	200	added ('OK')	image/jpeg	etag:%221587430141%22	https://img.youtube.com/vi/6ywcH2T8Sx4/1.jpg	C:/Users/dayan/Downloads/jeeva%20and%20mansoor/mansoor/img.youtube.com/vi/6ywcH2T8Sx4/1.jpg	(from https://www.dominos.co.in/advertisement)
10:34:22	3762/3762	---M--	200	added ('OK')	image/jpeg	etag:%221587414117%22	https://img.youtube.com/vi/KbWE8YFGWBw/1.jpg	C:/Users/dayan/Downloads/jeeva%20and%20mansoor/mansoor/img.youtube.com/vi/KbWE8YFGWBw/1.jpg	(from https://www.dominos.co.in/advertisement)
10:34:22	2080/2080	---M--	200	added ('OK')	image/jpeg	etag:%221587559639%22	https://img.youtube.com/vi/kVF0XdOJUP8/1.jpg	C:/Users/dayan/Downloads/jeeva%20and%20mansoor/mansoor/img.youtube.com/vi/kVF0XdOJUP8/1.jpg	(from https://www.dominos.co.in/advertisement)
10:34:23	4768/4768	---M--	200	added ('OK')	image/jpeg	etag:%220%22	https://img.youtube.com/vi/t4p0PrAhmp0/1.jpg	C:/Users/dayan/Downloads/jeeva%20and%20mansoor/mansoor/img.youtube.com/vi/t4p0PrAhmp0/1.jpg	(from https://www.dominos.co.in/advertisement)
10:34:24	2073/2073	---M--	200	added ('OK')	image/jpeg	etag:%221596115148%22	https://img.youtube.com/vi/nmn16YwK1Rk/1.jpg	C:/Users/dayan/Downloads/jeeva%20and%20mansoor/mansoor/img.youtube.com/vi/nmn16YwK1Rk/1.jpg	(from https://www.dominos.co.in/advertisement)
10:34:24	2237/2237	---M--	200	added ('OK')	image/jpeg	etag:%220%22	https://img.youtube.com/vi/LcRbBUQpY4I/1.jpg	C:/Users/dayan/Downloads/jeeva%20and%20mansoor/mansoor/img.youtube.com/vi/LcRbBUQpY4I/1.jpg	(from https://www.dominos.co.in/advertisement)
10:34:25	2717/2717	---M--	200	added ('OK')	image/jpeg	etag:%220%22	https://img.youtube.com/vi/q1469NWMqfg/1.jpg	C:/Users/dayan/Downloads/jeeva%20and%20mansoor/mansoor/img.youtube.com/vi/q1469NWMqfg/1.jpg	(from https://www.dominos.co.in/advertisement)
10:34:25	3694/3694	---M--	200	added ('OK')	image/jpeg	etag:%221587557989%22	https://img.youtube.com/vi/T4veG_PcMRY/1.jpg	C:/Users/dayan/Downloads/jeeva%20and%20mansoor/mansoor/img.youtube.com/vi/T4veG_PcMRY/1.jpg	(from https://www.dominos.co.in/advertisement)
10:34:26	4541/4541	---M--	200	added ('OK')	image/jpeg	etag:%220%22	https://img.youtube.com/vi/TT2-VsZIKG8/1.jpg	C:/Users/dayan/Downloads/jeeva%20and%20mansoor/mansoor/img.youtube.com/vi/TT2-VsZIKG8/1.jpg	(from https://www.dominos.co.in/advertisement)
10:34:27	2233/2233	---M--	200	added ('OK')	image/jpeg	etag:%220%22	https://img.youtube.com/vi/CElBgOxlsRY/1.jpg	C:/Users/dayan/Downloads/jeeva%20and%20mansoor/mansoor/img.youtube.com/vi/CElBgOxlsRY/1.jpg	(from https://www.dominos.co.in/advertisement)
10:34:27	4736/4736	---M--	200	added ('OK')	image/jpeg	etag:%220%22	https://img.youtube.com/vi/qsHKvxlm48E/1.jpg	C:/Users/dayan/Downloads/jeeva%20and%20mansoor/mansoor/img.youtube.com/vi/qsHKvxlm48E/1.jpg	(from https://www.dominos.co.in/advertisement)
10:34:28	4844/4844	---M--	200	added ('OK')	image/jpeg	etag:%220%22	https://img.youtube.com/vi/PXk89ZTggtY/1.jpg	C:/Users/dayan/Downloads/jeeva%20and%20mansoor/mansoor/img.youtube.com/vi/PXk89ZTggtY/1.jpg	(from https://www.dominos.co.in/advertisement)
10:34:28	4774/4774	---M--	200	added ('OK')	image/jpeg	etag:%220%22	https://img.youtube.com/vi/mdc1UM0c0QQ/1.jpg	C:/Users/dayan/Downloads/jeeva%20and%20mansoor/mansoor/img.youtube.com/vi/mdc1UM0c0QQ/1.jpg	(from https://www.dominos.co.in/advertisement)
10:34:29	4830/4830	---M--	200	added ('OK')	image/jpeg	etag:%220%22	https://img.youtube.com/vi/RWs5nB4VXys/1.jpg	C:/Users/dayan/Downloads/jeeva%20and%20mansoor/mansoor/img.youtube.com/vi/RWs5nB4VXys/1.jpg	(from https://www.dominos.co.in/advertisement)
10:34:29	3552/3552	---M--	200	added ('OK')	image/jpeg	etag:%220%22	https://img.youtube.com/vi/ZeGADv6U3Gw/1.jpg	C:/Users/dayan/Downloads/jeeva%20and%20mansoor/mansoor/img.youtube.com/vi/ZeGADv6U3Gw/1.jpg	(from https://www.dominos.co.in/advertisement)
10:34:30	3867/3867	---M--	200	added ('OK')	image/jpeg	etag:%220%22	https://img.youtube.com/vi/BEUoFhauvps/1.jpg	C:/Users/dayan/Downloads/jeeva%20and%20mansoor/mansoor/img.youtube.com/vi/BEUoFhauvps/1.jpg	(from https://www.dominos.co.in/advertisement)
10:34:30	4686/4686	---M--	200	added ('OK')	image/jpeg	etag:%220%22	https://img.youtube.com/vi/tiAJjcuLU0k/1.jpg	C:/Users/dayan/Downloads/jeeva%20and%20mansoor/mansoor/img.youtube.com/vi/tiAJjcuLU0k/1.jpg	(from https://www.dominos.co.in/advertisement)
10:34:31	4800/4800	---M--	200	added ('OK')	image/jpeg	etag:%220%22	https://img.youtube.com/vi/SJOiEyBxT7Q/1.jpg	C:/Users/dayan/Downloads/jeeva%20and%20mansoor/mansoor/img.youtube.com/vi/SJOiEyBxT7Q/1.jpg	(from https://www.dominos.co.in/advertisement)
10:34:32	2736/2736	---M--	200	added ('OK')	image/jpeg	etag:%220%22	https://img.youtube.com/vi/BO-Kv-SfUmA/1.jpg	C:/Users/dayan/Downloads/jeeva%20and%20mansoor/mansoor/img.youtube.com/vi/BO-Kv-SfUmA/1.jpg	(from https://www.dominos.co.in/advertisement)
10:34:32	4724/4724	---M--	200	added ('OK')	image/jpeg	etag:%220%22	https://img.youtube.com/vi/oe52RfiI_c8/1.jpg	C:/Users/dayan/Downloads/jeeva%20and%20mansoor/mansoor/img.youtube.com/vi/oe52RfiI_c8/1.jpg	(from https://www.dominos.co.in/advertisement)
10:34:33	3517/3517	---M--	200	added ('OK')	image/jpeg	etag:%221594710201%22	https://img.youtube.com/vi/qqPC2U4Iv1Y/1.jpg	C:/Users/dayan/Downloads/jeeva%20and%20mansoor/mansoor/img.youtube.com/vi/qqPC2U4Iv1Y/1.jpg	(from https://www.dominos.co.in/advertisement)
10:34:34	2295/2295	---M--	200	added ('OK')	image/jpeg	etag:%220%22	https://img.youtube.com/vi/B9og5asrm4c/1.jpg	C:/Users/dayan/Downloads/jeeva%20and%20mansoor/mansoor/img.youtube.com/vi/B9og5asrm4c/1.jpg	(from https://www.dominos.co.in/advertisement)
10:34:34	4746/4746	---M--	200	added ('OK')	image/jpeg	etag:%221407489914%22	https://img.youtube.com/vi/PrsPo4vkimI/1.jpg	C:/Users/dayan/Downloads/jeeva%20and%20mansoor/mansoor/img.youtube.com/vi/PrsPo4vkimI/1.jpg	(from https://www.dominos.co.in/advertisement)
